tradeDate,open,high,low,close,volume
2013/3/19,14410,14540,14410,14515,194
2013/3/20,14490,14550,14490,14550,258
2013/3/21,14570,14610,14560,14590,88
2013/3/22,14500,14540,14485,14500,106
2013/3/25,14680,14730,14650,14725,188
2013/3/26,14650,14680,14650,14680,112
2013/3/27,14485,14505,14450,14450,232
2013/3/28,14555,14580,14540,14570,84
2013/3/29,14380,14470,14330,14350,378
2013/4/1,14300,14310,14215,14290,130
2013/4/2,14390,14390,14315,14365,314
2013/4/3,14290,14350,14255,14255,288
2013/4/8,14340,14425,14340,14425,134
2013/4/9,14500,14500,14415,14480,82
2013/4/10,14500,14500,14450,14480,62
2013/4/11,14400,14490,14400,14440,94
2013/4/12,14405,14450,14380,14410,76
2013/4/15,14230,14270,14015,14020,156
2013/4/16,13805,14125,13805,14035,392
2013/4/17,14070,14090,13950,13955,262
2013/4/18,13700,13920,13595,13755,282
2013/4/19,13855,13940,13775,13940,180
2013/4/22,13830,13830,13670,13700,426
2013/4/23,13745,13760,13650,13690,100
2013/4/24,13820,13835,13745,13810,152
2013/4/25,13950,13970,13920,13970,104
2013/4/26,14010,14070,13935,13975,94
2013/5/2,13480,13850,13480,13630,454
2013/5/3,13715,13765,13685,13720,186
2013/5/6,13765,13895,13765,13840,320
2013/5/7,13855,13880,13810,13870,126
2013/5/8,13970,13980,13930,13980,78
2013/5/9,13855,13860,13815,13815,278
2013/5/10,13800,13870,13800,13850,162
2013/5/13,13800,13830,13780,13825,106
2013/5/14,13960,13960,13825,13870,54
2013/5/15,13800,13815,13780,13800,72
2013/5/16,13735,13770,13700,13770,100
2013/5/17,13825,13895,13800,13885,108
2013/5/20,13915,13945,13900,13920,34
2013/5/21,13900,13910,13880,13880,62
2013/5/22,13980,14035,13980,14035,24
2013/5/23,13850,13860,13800,13825,164
2013/5/24,13880,13890,13845,13875,110
2013/5/27,13840,13875,13840,13870,28
2013/5/28,13985,13985,13940,13940,38
2013/5/29,13990,14000,13955,13955,112
2013/5/30,13990,14030,13990,14030,162
2013/5/31,14040,14060,13990,14005,208
2013/6/3,14255,14255,14205,14250,86
2013/6/4,14155,14220,14155,14200,134
2013/6/5,14165,14195,14150,14195,256
2013/6/6,14250,14305,14245,14275,176
2013/6/7,14015,14100,14015,14080,112
2013/6/13,13950,14040,13950,14005,128
2013/6/14,14050,14130,14030,14110,282
2013/6/17,14170,14170,14135,14160,62
2013/6/18,14150,14175,14150,14155,110
2013/6/19,13930,13990,13930,13990,138
2013/6/20,14080,14375,13980,13995,502
2013/6/21,13915,14005,13900,13980,178
2013/6/24,13935,13945,13900,13915,306
2013/6/25,13950,13950,13820,13900,180
2013/6/26,13905,13915,13870,13870,122
2013/6/27,13930,13945,13885,13940,148
2013/6/28,13905,13925,13880,13900,182
2013/7/1,13920,13950,13900,13940,66
2013/7/2,13935,14280,13935,14280,98
2013/7/3,13955,13965,13920,13965,64
2013/7/4,13965,14005,13965,14005,40
2013/7/5,13905,13910,13840,13880,156
2013/7/8,13845,13860,13830,13850,236
2013/7/9,13900,13915,13885,13890,106
