tradeDate,open,high,low,close,volume
1995/10/24,27200,27200,26950,26950,17100
1995/10/25,26800,26940,26800,26850,22650
1995/10/26,26900,27100,26900,27040,8500
1995/10/27,27000,27050,26960,27000,10700
1995/10/30,26600,26740,26420,26440,29750
1995/10/31,26570,26650,26200,26220,23750
1995/11/1,26440,26480,26280,26440,26950
1995/11/2,26880,26910,26700,26910,1624
1995/11/3,27270,27280,26850,26890,43300
1995/11/6,26970,27050,26850,26880,25500
1995/11/7,26620,26950,26600,26880,15950
1995/11/8,26850,27150,26850,27120,970
1995/11/9,26830,27050,26800,26900,534
1995/11/10,27100,27130,26930,26930,370
1995/11/13,27160,27200,27100,27180,508
1995/11/14,26850,26950,26800,26820,718
1995/11/15,26700,26700,26600,26660,770
1995/11/16,26300,26420,26260,26420,984
1995/11/17,26450,26520,26430,26470,328
1995/11/20,26500,26530,26500,26510,176
1995/11/21,26640,26650,26380,26390,576
1995/11/22,26410,26410,26050,26090,1306
1995/11/23,25900,26100,25860,25860,414
1995/11/24,25700,25940,25670,25940,607
1995/11/27,26000,26100,25930,26060,335
1995/11/28,25870,25900,25710,25750,385
1995/11/29,25680,25820,25580,25800,325
1995/11/30,25800,26050,25780,26000,326
1995/12/1,25800,26020,25800,25920,223
1995/12/4,26100,26220,26000,26130,240
1995/12/5,26200,26240,26150,26200,200
1995/12/6,26060,26290,26060,26200,188
1995/12/7,25980,26100,25910,26050,273
1995/12/8,26300,26480,26210,26460,626
1995/12/11,26380,26700,26380,26630,509
1995/12/12,26840,26840,26620,26620,335
1995/12/13,26450,26500,26280,26340,338
1995/12/14,26550,26590,26480,26540,254
1995/12/15,27000,27040,26880,27000,426
1995/12/18,26630,26650,26500,26580,375
1995/12/19,26600,26650,26520,26520,71
1995/12/20,26500,26580,26440,26580,105
1995/12/21,26660,26700,26610,26690,52
1995/12/22,26650,26740,26650,26680,72
1995/12/25,26590,26640,26560,26560,111
1995/12/26,26570,26590,26540,26590,52
1995/12/27,26580,26580,26480,26480,90
1995/12/28,26500,26500,26370,26420,49
1995/12/29,26300,26390,26300,26390,87
1996/1/2,26200,26300,26200,26260,137
1996/1/3,25920,25980,25880,25890,379
1996/1/4,25630,25900,25600,25880,421
1996/1/5,25650,25960,25650,25920,312
1996/1/8,26000,26040,25900,25980,128
1996/1/9,25810,25820,25730,25730,118
1996/1/10,25500,25700,25490,25700,214
1996/1/11,25700,25800,25700,25750,50
1996/1/12,25820,25820,25730,25730,55
1996/1/15,25520,25550,25100,25140,362
1996/1/16,25140,25150,24940,25090,319
1996/1/17,25090,25390,24900,25350,221
1996/1/18,25150,25230,25140,25220,178
1996/1/19,25300,25400,25300,25340,118
1996/1/22,25150,25300,25150,25240,72
1996/1/23,25120,25280,25120,25230,146
1996/1/24,25480,25520,25370,25520,268
1996/1/25,25540,25560,25400,25500,111
1996/1/26,25300,25300,25160,25200,177
1996/1/29,25200,25240,25200,25240,37
1996/1/30,25240,25300,25230,25300,48
1996/1/31,25500,25720,25500,25700,336
1996/2/1,25550,25690,25510,25690,215
1996/2/2,25900,25940,25860,25880,282
1996/2/5,25850,25860,25780,25800,108
1996/2/6,25650,25830,25650,25830,14
1996/2/7,25830,25830,25760,25760,23
1996/2/8,25920,25920,25840,25840,71
1996/2/9,25800,25840,25750,25830,59
1996/2/12,25950,25950,25800,25860,61
1996/2/13,25780,25790,25700,25700,86
1996/2/14,25400,25570,25400,25560,88
1996/2/15,25680,25720,25680,25700,43
1996/2/27,25700,25700,25700,25700,6
1996/2/28,25890,25920,25850,25900,21
1996/2/29,25840,25850,25750,25750,16
1996/3/1,26000,26160,26000,26160,141
1996/3/4,26300,26350,26210,26240,116
1996/3/5,26400,26400,26260,26260,105
1996/3/6,26150,26150,26120,26150,80
1996/3/7,26150,26280,26150,26280,53
1996/3/8,26280,26350,26210,26210,115
1996/3/11,26630,26850,26600,26810,448
1996/3/12,26670,26900,26670,26820,277
1996/3/13,27000,27040,26840,26840,130
1996/3/14,26750,26840,26740,26790,145
1996/3/15,26500,26550,26380,26380,216
1996/3/18,26400,26450,26350,26410,63
1996/3/19,26590,26620,26520,26540,86
1996/3/20,26440,26440,26300,26350,168
1996/3/21,26350,26390,26320,26390,48
1996/3/22,26350,26440,26340,26420,38
1996/3/25,26100,26180,25920,25960,278
1996/3/26,26050,26080,26020,26020,122
1996/3/27,26160,26170,25910,25910,216
1996/3/28,25880,25880,25800,25840,111
1996/3/29,25880,25980,25860,25900,101
1996/4/1,25900,25900,25780,25850,80
1996/4/2,25530,25600,25440,25440,275
1996/4/3,25300,25420,25250,25350,215
1996/4/4,25120,25420,25100,25380,239
1996/4/5,25450,25450,25370,25440,51
1996/4/8,25420,25450,25400,25400,31
1996/4/9,25400,25440,25370,25420,60
1996/4/10,25100,25550,25100,25450,111
1996/4/11,25700,25810,25680,25800,215
1996/4/12,26180,26280,26000,26150,559
1996/4/15,26090,26090,25830,25850,169
1996/4/16,25700,25800,25700,25720,233
1996/4/17,25750,25860,25750,25820,72
1996/4/18,25950,25980,25800,25820,147
1996/4/19,25850,25880,25800,25840,74
1996/4/22,26120,26220,26010,26200,261
1996/4/23,26150,26250,26130,26240,92
1996/4/24,26120,26150,26000,26010,147
1996/4/25,26150,26160,26000,26010,126
1996/4/26,25920,26040,25920,25950,159
1996/4/29,25850,25850,25780,25800,159
1996/4/30,25800,25870,25740,25860,105
1996/5/6,26060,26180,26040,26170,145
1996/5/7,26120,26120,26090,26110,148
1996/5/8,26310,26380,26220,26220,31
1996/5/9,26280,26310,26120,26130,295
1996/5/10,26100,26140,26000,26130,133
1996/5/13,26120,26120,26020,26050,127
1996/5/14,26150,26150,26120,26120,54
1996/5/15,25850,26070,25850,26070,199
1996/5/16,25960,26100,25960,26090,42
1996/5/17,26080,26100,26060,26080,25
1996/5/20,25500,25560,25400,25400,25
1996/5/21,25050,25290,25000,25210,507
1996/5/22,25200,25200,25050,25192,255
1996/5/23,25350,25440,25300,25420,0
1996/5/24,25430,25430,25310,25340,175
1996/5/27,25300,25330,25300,25330,140
1996/5/28,25340,25340,25280,25280,17
1996/5/29,25330,25330,25280,25280,13
1996/5/30,25380,25400,25310,25310,24
1996/5/31,25200,25200,24980,24990,205
1996/6/4,24530,24640,24520,24620,444
1996/6/5,24350,24410,24160,24170,444
1996/6/6,23440,23440,23440,23440,417
1996/6/7,22740,23330,22740,23290,676
1996/6/10,23350,23690,23300,23680,676
1996/6/11,23520,23520,23250,23260,116
1996/6/12,22560,22720,22560,22560,258
1996/6/13,22850,22900,22500,22680,202
1996/6/14,22000,22100,22000,22000,343
1996/6/17,21200,21400,21180,21180,438
1996/6/18,21380,21820,21380,21820,234
1996/6/19,22100,22170,21730,21890,291
1996/6/20,22200,22300,22010,22290,539
1996/6/21,21680,21900,21660,21690,1235
1996/6/24,21040,21150,21040,21040,1521
1996/6/25,21000,21400,20750,21330,844
1996/6/26,20690,20690,20690,20690,41
1996/6/27,21000,21000,20200,20330,41
1996/6/28,20850,20910,20700,20850,830
1996/7/1,20850,20850,20690,20720,418
1996/7/2,20350,20580,20320,20460,595
1996/7/3,20550,20570,20450,20500,692
1996/7/4,20450,20500,20350,20400,162
1996/7/5,20500,20600,20450,20580,350
1996/7/8,20800,20800,20750,20780,77
1996/7/9,20800,20860,20760,20850,249
1996/7/10,20750,20800,20730,20800,222
1996/7/11,20700,20700,20470,20480,68
1996/7/12,19890,20000,19870,19870,223
1996/7/15,19990,20000,19770,19890,2365
1996/7/16,19420,19620,19320,19330,2633
1996/7/17,19590,19600,19430,19440,1655
1996/7/18,19590,19650,19500,19600,1372
1996/7/19,19590,19940,19580,19910,2582
1996/7/22,19900,19900,19750,19760,1251
1996/7/23,19940,19980,19910,19960,1113
1996/7/24,20370,20560,20350,20560,2813
1996/7/25,20610,20680,20440,20510,2395
1996/7/26,21100,21130,20960,21120,5213
1996/7/29,20790,20840,20680,20700,1729
1996/7/30,20320,20580,20300,20580,1719
1996/7/31,20480,20580,20460,20550,358
1996/8/1,20700,20900,20700,20880,1299
1996/8/2,20640,20700,20640,20650,327
1996/8/5,20550,20700,20540,20700,481
1996/8/6,20500,20520,20400,20460,1096
1996/8/7,20750,20780,20700,20710,915
1996/8/8,20850,20850,20680,20680,199
1996/8/9,20550,20700,20550,20700,336
1996/8/12,20720,20830,20720,20820,471
1996/8/13,20680,20690,20640,20640,461
1996/8/14,20780,20780,20690,20710,87
1996/8/15,20900,20900,20770,20800,1425
1996/8/16,20750,20770,20710,20720,573
1996/8/19,20560,20600,20510,20540,1736
1996/8/20,20700,20710,20630,20640,618
1996/8/21,20520,20550,20450,20490,2246
1996/8/22,20520,20520,20320,20320,1626
1996/8/23,20290,20290,20100,20100,2028
1996/8/26,20200,20290,20170,20280,1265
1996/8/27,20230,20280,20220,20260,397
1996/8/28,20250,20500,20250,20470,982
1996/8/29,20400,20440,20370,20430,419
1996/8/30,20590,20630,20540,20570,1250
