tradeDate,open,high,low,close,volume
1997/6/27,14000,14100,13930,14050,342
1997/6/30,14000,14100,13930,14050,342
1997/7/2,14200,14200,14150,14170,106
1997/7/3,14200,14250,14100,14250,98
1997/7/4,14000,14000,13910,14000,140
1997/7/7,13990,14010,13990,14000,130
1997/7/8,13850,13890,13850,13880,62
1997/7/9,14000,14000,13450,13500,190
1997/7/10,13680,13730,13620,13720,100
1997/7/11,13660,13660,13640,13660,184
1997/7/14,13870,13870,13740,13740,150
1997/7/15,13700,13700,13650,13650,300
1997/7/16,13450,13590,13450,13540,234
1997/7/17,13400,13400,13200,13200,376
1997/7/22,13200,13650,13200,13650,160
1997/7/23,14050,14050,14050,14050,20
1997/7/24,14510,14510,14200,14380,310
1997/7/25,14500,14630,14500,14630,200
1997/7/28,14550,14550,14350,14350,240
1997/7/29,14300,14300,14300,14300,100
1997/7/30,14200,14250,14150,14250,210
1997/7/31,13900,14620,13900,13980,230
1997/8/1,14100,14300,14100,14300,460
1997/8/4,14640,14640,14610,14640,256
1997/8/5,14750,14750,14600,14660,404
1997/8/6,14600,14600,14600,14600,42
1997/8/7,14700,14750,14700,14750,316
1997/8/8,15000,15140,14890,15100,630
1997/8/11,15000,15500,15000,15420,342
1997/8/12,15400,15400,15100,15100,330
1997/8/13,14810,15050,14810,14980,218
1997/8/14,14900,15100,14880,14980,182
1997/8/15,15000,15100,14950,14950,136
1997/8/18,14700,14700,14560,14560,158
1997/8/19,14620,14700,14600,14600,20
1997/8/20,14620,14800,14620,14720,106
1997/8/21,14800,14950,14800,14850,124
1997/8/22,14760,14800,14760,14770,74
1997/8/25,14850,14900,14850,14900,24
1997/8/26,14800,14850,14800,14850,100
1997/8/27,15050,15100,15020,15060,262
1997/8/28,15000,15100,15000,15100,110
1997/8/29,15000,15000,14800,14820,150
1997/9/1,14850,14850,14760,14800,90
1997/9/2,14750,14760,14740,14760,238
1997/9/3,14550,14560,14480,14550,280
1997/9/4,14600,14640,14600,14640,112
